Age,Income,LoanAmount,CreditScore,YearsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default
55,55364,25305,623,32,3,14.093132276577412,36,18.67991653343356,0
60,39499,4111,317,25,8,23.693979366823857,36,1.508529712200385,1
28,53173,28493,707,21,13,13.425539426711243,36,0.08581488781704838,0
67,72066,11985,710,19,10,23.411644198049167,36,44.82125647555882,0
27,54334,4086,424,1,10,8.652036951059928,36,37.42891504385179,1
31,46474,47203,619,17,8,16.753666889524393,60,14.473600357473599,1
59,35858,45930,452,4,11,24.881062063333726,36,5.685526528672147,1
24,51304,24464,319,31,8,11.585350373239425,36,2.7216291003433257,1
45,46730,42918,546,10,2,3.53127571694091,60,45.861116535857754,1
32,58429,37911,689,20,0,4.877122417863838,36,31.277842609635208,1
46,22671,7332,646,21,0,21.9697814762543,36,8.027944383245,1
58,47178,40215,775,2,13,14.075541155825782,60,34.073098172397316,1
66,56289,43542,502,8,2,15.03944126533564,60,49.94453580662734,1
32,51940,41631,308,1,9,20.68766125052742,36,39.401371019537905,1
63,45012,4176,830,27,13,20.94894868796512,36,22.326615349415352,0
57,44804,3416,402,33,7,13.764558121687315,60,40.70883353072142,1
66,33517,41436,545,9,14,21.94830670052021,60,37.21533409552064,1
44,55683,9651,618,18,3,13.571136604303053,60,4.432659889698742,1
36,56373,11486,650,28,10,18.01295954904132,36,46.28483126525903,1
33,28803,19695,533,1,7,4.217279367823253,36,44.20516239698665,1
45,61469,2229,336,5,13,6.466986817526602,60,29.527976150331618,1
24,40180,2530,644,6,6,21.805530800952738,60,25.40746028542868,1
31,44360,46585,591,35,13,10.232046079541691,60,11.38706880320619,1
52,77808,43347,316,7,7,10.696994722783835,36,41.72289448049872,1
69,74028,36565,389,18,1,17.754310738487384,60,21.594320479016627,1
27,28301,2363,647,9,7,16.23957024069382,36,28.96533456055783,0
66,30815,38270,743,32,8,5.267055773953256,36,8.50437424860978,1
31,34235,17836,552,36,9,19.963948236407106,60,10.691137909521803,1
48,73793,21288,483,37,10,16.770282234458946,36,49.26006621121429,1
61,40891,23380,589,26,5,21.889634836418423,36,24.69999849487111,1
43,27887,46869,514,28,13,15.013183566052657,36,40.78714392017114,1
65,68486,21303,457,18,2,12.407983973646102,60,41.486500126771666,1
43,58909,44972,692,17,6,11.48381984105032,60,49.07551652959858,1
48,83764,8317,319,22,8,3.595006914288975,60,49.14520077421572,1
63,58878,4264,770,0,7,4.355360786860825,36,22.847770909570414,0
67,49521,19315,730,2,14,6.321045643534189,36,47.51601887590892,1
46,53790,38010,367,9,13,23.485053815402573,60,18.272720974153746,1
45,43205,13693,376,6,7,22.433986445358066,60,30.38195634333316,1
49,69582,17566,401,25,10,14.18972163239195,36,41.085621498274094,1
39,70374,25811,506,15,6,7.374222458440835,36,45.68932686726623,1
53,26256,34405,512,38,4,6.64139425250149,36,26.19196121126204,1
56,64137,20856,378,31,1,9.006807762631855,60,20.892972905729273,1
34,33933,28366,412,11,4,23.037540821476668,60,36.42590268199171,1
34,86206,47970,432,7,4,14.711563269265076,60,22.79637841824168,1
55,72755,36138,496,7,1,20.786899666460908,36,33.590071468147435,1
50,32929,43244,324,10,10,14.395218621273166,60,40.21094539461842,1
48,53584,43683,771,32,9,16.60311733208404,36,42.05636338607839,1
37,64896,11638,842,24,0,16.61720622394555,60,12.715702084124642,0
23,40644,21816,589,16,4,4.173762192750349,36,28.572906051982415,1
36,29504,21598,555,30,5,13.073273137686074,36,1.2517131672866721,1
66,51526,43541,505,18,12,22.077054296115747,36,39.88781058006666,1
50,47609,11652,774,14,6,14.015620585772634,36,6.254758650375153,0
49,36285,17963,367,34,10,12.859711558540036,36,43.58422502506254,1
65,68541,49511,514,38,1,14.820729846202491,60,20.340480243578774,1
35,30665,33223,721,1,5,11.686491315641852,60,8.363413891153254,1
66,48382,32024,838,33,14,14.581099302308784,60,39.79074571998757,1
45,52727,4941,761,24,11,6.40991354623524,60,10.014319351672357,0
58,54634,9387,754,37,7,24.310855886146758,60,19.72073368375315,0
62,66960,9524,600,3,5,4.233793709657037,36,28.343809810839023,0
67,46399,36859,587,15,2,13.88895976447581,60,18.001496926885597,1
58,15000,38486,301,31,2,8.014839446411514,60,8.951437123724554,1
43,44198,42617,319,14,10,4.754649827514383,36,20.30468980197153,1
45,60884,26279,776,13,6,17.511665638336765,60,7.2122185294221985,0
62,47837,27025,790,14,1,24.68139705553638,60,35.957773129763645,1
27,47948,18636,556,6,2,19.616506512102234,36,8.57524821594129,1
42,57893,42483,752,6,6,8.961444348751652,36,24.119126818519394,0
37,59870,44224,737,7,8,14.107864843559467,36,28.018912684743746,1
38,23204,14277,697,18,0,4.570303453541208,60,47.2533469677003,0
69,49719,49718,452,17,4,14.930910544610681,60,3.9129177050450714,1
61,47071,36190,521,16,12,5.638458760317427,36,46.52276375092979,1
30,51126,41995,735,17,1,20.584064322073296,60,10.411317866264042,1
30,20453,42735,435,18,11,4.719187578450137,60,42.04681323198808,1
27,69846,8539,827,39,4,3.701260766862487,60,4.524762708883756,0
68,50100,33853,578,12,12,22.023476329502532,36,49.43511886412311,1
58,56374,27811,784,10,12,23.764657538840147,60,40.381637644441696,1
47,76489,27928,845,6,5,5.360911540725544,36,3.147554967397981,0
53,56519,7909,544,26,7,9.496708170104302,60,10.705552171600774,1
21,26901,29069,317,36,6,19.44649148414905,60,27.42724965588777,1
64,48703,47084,442,4,4,15.102549503199873,36,26.178600557018537,1
54,60123,38421,800,7,10,23.908591478122126,36,31.46346014780375,0
24,50849,9033,826,9,4,11.86737023745922,36,23.175333857919245,0
37,75602,11748,392,36,13,3.5714421196097006,36,36.708215289811996,1
24,37160,47693,682,25,1,3.9245312485953296,60,17.424280187317382,1
63,68676,6066,578,14,5,15.64437080487759,60,8.819341839219142,0
46,62586,46272,748,15,2,19.67026605437608,60,1.688974251000458,1
24,51331,49664,587,28,5,20.498265886347724,60,16.238280639624353,1
21,54969,12998,775,27,2,23.097616340370305,36,21.34394163053261,1
27,35334,14764,470,9,1,8.425102628990736,36,32.95343574011586,1
50,45391,35215,824,39,7,19.37572696543412,60,40.32281731120196,1
29,58656,46379,671,3,3,21.282609047807583,60,12.003140080195168,1
55,47763,16858,692,39,4,21.47992005612804,36,24.660128713465895,0
28,50903,39468,484,13,8,12.348186731257687,60,11.686693612273846,1
44,64886,37111,809,32,3,16.958634645286924,60,47.55826743649335,0
39,21391,18077,731,17,12,15.3586540240321,36,32.37733784143039,1
56,55540,11257,508,11,0,16.34594759752226,36,33.89512003580016,1
63,76648,48210,628,9,10,9.56367157243153,36,26.56120746784619,1
47,44347,45560,660,20,5,18.189540638590454,36,14.091488448255058,1
52,31335,46180,743,32,10,18.765372170616796,60,10.021494046961966,1
34,44163,4665,740,13,10,7.712890264469314,60,32.83227570414953,0
38,27243,36442,668,8,4,13.038097429831835,60,46.08535924949781,1
48,53385,44358,405,25,9,12.57526989004729,60,10.64468485113878,1
49,48894,17734,624,14,2,19.60243894035166,60,28.588216718672342,1
36,54780,9840,531,20,14,17.829815795361498,60,26.46624858984986,0
55,48031,13062,548,21,10,13.738210357132541,36,32.082654821496625,1
67,52938,8044,616,4,10,17.52942315940991,36,29.38949716272313,1
51,56757,3063,563,15,13,9.151524512171232,60,13.639730336610778,1
24,32035,23313,802,34,4,8.495479471762135,36,34.572084585943635,0
57,55191,28087,562,4,7,8.658272534210024,36,13.632990663987021,1
37,71723,46779,715,25,0,4.134200019805981,36,32.649683988466066,1
59,35574,41181,369,25,3,18.358139619253933,36,14.996667654817413,1
68,54624,19205,533,4,2,24.695733874006507,36,4.121137187306884,1
66,69420,13464,731,35,3,10.144191043351292,36,6.361165258025419,0
46,32674,44550,353,23,1,23.491417277161627,36,41.70481237188776,1
68,61967,28132,469,14,1,16.540666101474642,36,6.067763055940933,1
59,46669,43638,335,29,14,8.336086704833233,36,16.52566103662252,1
61,65170,38427,558,4,1,3.755089698584547,36,14.382087571738806,1
24,37633,36048,550,39,2,19.060225713196154,36,2.892985456054731,1
50,49864,4749,312,21,11,18.47634605232951,36,29.9759766686305,1
50,27222,36306,840,32,8,8.428946655060857,60,39.93927354380729,1
42,56559,26592,356,4,4,10.653159416488336,60,49.61648934660395,1
31,56731,19451,460,31,3,22.80800489529753,60,46.80160424898659,1
22,58112,29258,736,22,12,6.880516187248889,36,2.4663055836825154,0
64,57373,45758,529,9,14,21.46204316462109,36,12.87543492771176,1
32,48633,36302,492,35,3,7.138304014131537,60,20.605913076500933,1
50,27835,33856,656,16,2,13.85713341837769,60,43.750717368158696,1
56,64881,22621,651,26,8,14.227753685652173,60,18.004238917533282,1
38,49423,7577,557,7,10,13.649927398372464,60,28.51561719588792,1
46,55902,20694,592,39,9,9.690485734959612,36,32.97964987727984,1
27,47221,9263,685,5,0,8.947341671222667,60,14.897936828554286,0
21,79381,18205,533,6,13,19.26282753345829,36,29.097027210682835,1
46,41485,9072,595,25,5,9.427053418525755,60,2.5442752698206226,1
43,40908,46306,836,16,3,16.613180480914345,36,24.009164203560555,1
46,26575,44876,678,36,7,21.702753272319864,60,18.926786927549223,1
65,51693,41130,509,22,6,21.49624056177846,36,17.787729869050644,1
26,77876,44002,838,26,2,7.093755275178095,60,11.744644965552881,1
26,51875,6691,477,39,4,17.576859323791247,60,40.88671180169902,1
64,53406,23113,371,18,10,16.449001334030804,60,44.096150227950965,1
28,64598,2953,807,26,10,9.562666983124288,60,44.40642383858659,0
44,52431,5963,521,24,3,11.916260591350355,60,19.80534919142801,1
42,67989,39754,527,39,3,9.629930029529273,60,12.958064900320649,1
39,70216,41520,532,24,9,15.046900941812153,60,4.920614628706171,1
57,41105,28869,567,20,14,20.77798905600049,36,33.62038346447076,1
38,28543,12445,553,24,7,22.366321732261817,60,16.508388254583434,1
51,60343,38759,305,6,8,19.040707253750618,60,13.83331325923276,1
57,54839,21185,346,34,10,13.894182765239703,36,18.57190600022199,1
50,34312,9447,706,5,12,24.099048597118653,36,27.736183926673437,0
62,39829,35699,553,39,13,15.62339874678744,36,8.096263133015864,1
53,39782,34640,748,14,13,13.788753807598583,36,48.066877455113335,1
30,52211,8954,358,23,3,21.920632894430693,60,36.63070472702804,1
57,64960,18945,692,3,11,7.469401567858541,60,2.3392831772037437,0
32,65800,39294,490,6,1,6.894384423282185,36,15.339389280545845,1
50,61862,13920,564,29,0,20.32466313562292,36,2.513621858442805,1
47,45618,30984,442,16,13,22.217272852999344,60,11.47445996850735,1
59,83301,6560,545,37,9,5.064657805584497,60,14.329544495278668,0
29,50498,16389,515,29,3,19.927851184333317,60,35.89898639673529,1
41,44167,25265,736,38,14,12.625926988912548,36,35.93699277431387,1
32,29509,42853,775,8,7,18.630126696666323,36,2.2662654316088715,1
49,44786,8715,683,18,4,6.4018407253930425,36,29.4063823418849,1
53,56581,20068,846,12,1,24.4197741821703,60,48.045531559627044,0
63,26206,10438,714,36,14,22.447526322284762,36,31.418252264887634,1
35,35688,6243,431,18,10,12.22840935776039,36,48.027366287262566,1
22,42989,29629,697,5,3,22.707214761867128,60,19.02795584849172,1
59,38369,40594,806,11,3,22.740903133455188,36,22.988914557610684,1
64,37131,5085,452,14,9,13.416940035672917,60,24.774325599822927,1
38,66869,39885,467,2,4,23.858038291626478,60,46.197354735250755,1
23,25239,18390,529,3,1,24.50242820004064,60,19.01405264248966,1
27,52630,25513,703,36,6,8.170073887934468,36,49.17092041834732,1
63,57786,21694,443,37,4,4.933333612380418,60,27.156301757171587,1
38,42738,42850,830,5,3,10.619720356624132,60,10.90603612668346,0
64,46595,44451,367,27,7,14.009958113488725,60,5.184402429859992,1
58,49391,15884,397,7,14,5.492542572408782,60,8.643637510044117,1
57,59514,3876,306,30,1,6.5241804858405885,60,1.9641371460262735,1
53,72960,27207,476,20,0,24.391531122534857,36,34.61551266324878,1
64,30732,6556,505,28,5,19.351962821016905,36,25.845209003866206,1
51,36256,21491,598,14,9,22.311168489090544,36,36.896194627804476,1
31,37011,39009,528,23,9,24.37982344494632,60,39.113106083787365,1
24,49811,49674,569,20,7,11.63010372496966,60,46.56815773595397,1
38,44003,48682,380,22,6,18.289074743924907,36,5.849916384441517,1
24,59996,33225,487,30,8,7.4564728802479525,60,9.305162205942164,1
69,40152,39437,800,33,0,15.36084481659775,36,27.413716077165706,1
54,36676,6399,786,27,2,8.012387276574088,60,6.476215644259059,0
49,38552,42701,787,31,8,6.949265702331979,60,4.6360863252608855,0
44,51735,14648,777,21,4,5.616538082086611,36,33.31687994236159,0
42,64458,31887,588,2,5,15.964336095126926,36,36.23557578842744,1
22,49333,43936,405,8,13,23.92180078567495,36,42.17002464473617,1
64,41627,41263,522,5,10,6.12776858929743,60,45.78733391923337,1
26,34534,49373,681,0,12,14.299760790677825,60,22.124972232729917,1
62,71924,22804,403,21,6,18.271964521193,60,48.9937169104858,1
45,23585,31919,413,3,2,14.161026135053058,60,1.8943496351292666,1
41,47208,47972,807,7,6,23.103182374175802,36,43.506381100863514,1
36,61095,29147,354,36,2,7.07535648914361,60,16.073792903517276,1
51,47002,20295,420,18,5,4.01951011166331,60,46.08572510640289,1
34,41505,7897,516,0,7,11.737039620831219,36,11.130219351156828,1
59,58034,12276,302,23,6,15.443009389238288,36,37.04968272239282,1
48,33593,39253,391,16,4,8.971902465274262,36,21.272838801565268,1
52,23888,6838,706,31,11,7.121321276121189,60,19.07324200128594,0
48,55297,18157,740,13,5,20.804013355271998,60,2.970972564314489,0
69,35072,3144,731,16,3,7.5543666297971415,60,35.29558633587118,0
29,51975,15406,360,31,1,13.01766747097627,36,8.76763801483132,1
65,48151,42952,772,32,6,24.021343876786432,36,23.149658409540653,1
42,53915,27414,546,29,3,16.67315392389709,60,7.065405708470901,1
52,46593,39748,671,33,5,14.201054234245774,60,30.223890906600136,1
25,58272,48460,588,27,9,11.245380002465684,60,11.553061735973507,1
43,39446,30483,323,23,11,14.688287240528553,60,29.719826541563453,1
25,61718,48647,705,13,1,19.287601801827403,60,47.33078901913283,1
62,31735,12513,607,33,13,21.184335628088572,36,46.04592501917769,1
52,67589,45802,671,0,1,17.471726340865224,60,10.023217955449903,1
30,80774,27451,514,21,5,20.491816676576533,36,4.9592804730156095,0
59,51621,41909,561,32,7,5.400982369224291,60,2.133055116778343,1
35,73537,49091,645,17,0,3.809050677928495,60,41.42523098382936,1
27,77426,41963,712,38,13,19.28983716453802,36,12.465379112970382,0
49,45185,23672,422,11,9,9.126637509904047,60,14.196868217793446,1
67,50717,42124,619,9,6,22.370082382999197,60,11.312263917443277,1
23,37788,13631,636,1,5,15.02078956969374,36,42.0041977610981,1
39,38755,35665,457,1,13,13.788200381042076,60,48.94509977031512,1
30,53493,33291,626,5,14,20.11560360799162,36,37.75933254650177,1
48,25462,22817,364,19,4,19.43356407636451,36,41.17889302345951,1
49,62521,12432,668,37,12,18.64194544638452,60,31.025023025966885,1
35,52509,19951,303,27,9,18.3328705540116,60,26.438745419823935,1
55,60219,9130,359,2,12,14.581013939330965,36,36.07890023952575,1
26,47269,45467,344,36,11,23.41922402347307,36,1.7881439403110155,1
32,60087,24136,842,36,12,22.64879030913841,60,3.0700262801698353,0
67,53714,3559,455,24,7,10.582206241400034,36,34.36367442880918,1
58,57608,15744,363,22,0,20.800932594102484,36,16.753498229352903,1
33,63525,32155,720,12,4,22.6588330491195,36,24.441717822413732,0
49,31025,43298,622,23,11,16.79248187920229,36,39.0996281829955,1
39,39453,22021,408,2,5,15.44495264322448,60,28.857895420346697,1
23,84722,17996,762,37,3,17.945565073284723,60,40.263093733152886,0
28,53109,14187,846,27,9,7.005804135792204,60,20.957762108532172,0
28,24248,36902,550,25,10,5.377889038502763,36,14.371167648577238,1
40,24331,19006,809,19,11,21.13323091179297,60,11.741845444193439,1
67,48875,17375,847,26,9,15.826513882766717,36,6.584047553659856,0
24,42154,31158,740,0,1,6.133782042208222,36,1.8398261136979177,0
41,37904,48678,753,9,12,12.450837583614693,60,2.657450784170229,1
23,76897,4069,573,9,7,9.912038986180082,36,13.54994135664071,0
65,44463,7486,359,0,4,22.32277601585221,36,13.9206297172285,1
28,62314,18639,641,31,9,14.405233894639057,60,19.089226451660537,1
43,53751,36428,693,31,5,15.916519741219727,60,29.580868561975276,1
36,45576,29800,412,26,8,8.558743705959293,36,37.964976756603036,1
33,32874,26618,520,12,13,20.679866273213833,60,9.885250402937862,1
23,61538,38220,367,16,1,23.49717768332746,60,37.96240882994946,1
68,15000,12869,614,27,4,20.538628497017157,36,6.949476389568387,1
29,63060,5176,766,24,11,14.096471578752404,60,49.43468103449366,0
34,52269,37454,562,35,0,21.454412032923063,36,14.25168915413067,1
33,59278,27480,430,1,2,7.541115729991804,36,41.86675073520746,1
27,50116,32500,723,31,5,5.938393690836968,60,9.523291394457667,1
35,31484,6237,566,31,7,12.921711086227264,36,47.53213902186283,1
27,56023,27453,511,5,11,7.402991042190052,36,41.3313392606106,1
58,62733,1790,587,30,4,9.07195195645789,60,17.969463027351708,0
54,42812,48595,724,8,11,16.080010311647207,36,21.073586304742726,1
61,59860,47954,543,15,3,12.183916946350458,36,0.19189967614880454,1
42,54448,42184,633,24,4,22.116383011624475,60,12.571612215648292,1
44,56758,15754,627,39,3,8.350665427715246,60,14.464822797597577,1
69,37106,14067,405,27,1,24.931000027770136,60,22.636934947996423,1
57,69232,17609,378,16,13,11.226958442417473,60,6.952490699758335,1
64,54440,28981,464,30,0,14.581161289173652,36,23.938344406112467,1
21,62475,20563,356,22,7,6.34514036088739,36,33.423424270962606,1
30,44177,10003,487,30,13,15.954928774042008,36,18.564114907165923,0
63,64734,28068,351,25,14,24.167625230350257,36,11.6097637782763,1
36,43670,47996,371,3,12,19.612052224355747,60,27.385824347694737,1
66,36623,5223,623,38,0,8.747173043214644,36,1.4501951480138497,0
28,76577,24904,637,14,1,13.01615178293235,36,17.0418725388224,1
69,15000,37834,454,36,4,12.646816251624521,60,26.379512145400703,1
45,94848,21746,358,37,7,5.605877003238965,36,16.79214080992612,1
32,60526,32404,574,22,9,22.545778884569817,36,17.27157130487639,1
45,45277,22407,500,4,2,11.701305074462928,36,42.41483313186016,1
37,54891,21693,594,24,10,14.126581638738035,36,46.69958935975823,1
46,60534,34014,621,29,10,9.761827159846225,60,41.369632367432935,1
66,45013,23121,628,25,8,6.776505975936358,36,4.94337250392446,1
68,80528,27403,689,2,14,22.895378325086682,36,14.487122219049814,0
34,72133,12637,583,3,13,4.3040457696921655,60,35.56471833458324,0
61,90902,9612,475,17,5,12.097409278296809,36,48.719639750132906,1
56,31678,31410,648,36,10,19.209951679360124,60,12.114077423504032,1
43,53229,6160,731,10,2,10.14044524131862,60,44.91052395446503,1
63,29194,35139,681,10,9,13.089615049688284,36,36.95074935815341,1
26,33627,8728,571,35,6,15.636260897233477,60,49.17251831897661,1
67,45105,5238,791,15,11,24.89425466306986,36,4.6792740870867044,0
